event_id,room_id
E:YB6OU3NT53-00001,0227_02_2.13
E:C9TAJF98R3,0227_00_G.02
E:JJ1NJEEPVY,0227_03_3.03
E:81RWB8AWBW,0201_01_1.05
E:849ZIHQ94P,0335_04_4.1
E:Q1Y3GDKHHU,0228_01_1.01
E:XWTZ1S95PP,0214_01_1.01
E:D5QSPCLW31,0228_01_1.01
E:FEF7M6BS74-00001,0113_00_G.12
E:3D5LAE6XIY,0228_11_11.18
E:EWIMSLZC18,0214_00_G.22
E:79GRJHCC15,0201_02_2.06
E:HKL16A4EVD,0228_-1_LG.08
E:W8VFW48EHX-00001,0227_03_3.03
E:8BYUCR2AMP,0300_00_NG.03
E:UO2QPWJNGC,0227_02_2.03
E:MPCHKZTFFU,0228_-1_LG.06
E:SE7G8XASXR,0113_00_G.203
E:YC9J31M7C1,0214_01_1.01
E:B6RZ1VGX2C,0558_04_4.20
E:OMXH1KN9J8,0227_00_G.05
E:QRFORMP5GI-00002,0113_00_G.10
E:4I4KXJX32N,0227_03_3.54
E:AF5N2H3WSW,0227_03_3.03
E:EB6DNFLJCQ,0228_01_1.18
E:WY6TQRN2CN,0227_03_3.14
E:OWQMH4CSTI,0335_02_2.3
E:I4GUORSLBG,0228_01_1.18
E:3AY29YGR9Z,0227_03_3.39
E:WS3IY8ZIWY,0103_01_1.B04
E:UBUBXB6HZV,0227_02_2.39
E:N5MEX5OBE2,0228_-1_LG.06
E:8TQGKLGK9Y,0214_01_1.10
E:P9LOY4U1S5,0001_01_1.274
E:1UT2D7CUUG,0228_-1_LG.08
E:W4BITJ3HUK,0214_00_G.23
E:KTON9POLZA,0228_01_1.18
E:F6NJZVY5FV,0335_00_G.09
E:YBV9CICZOH,0003_01_1.01
E:EHLZTPH1UZ,0227_00_G.01
E:EXQ6DUK44B,0254_01_1.07
E:XJP7LM2A78,0228_-1_LG.10
E:LL43A4EXID,0335_04_4.1
E:ALR2Z16XWQ,0113_01M_01M.20
E:8YZT3VNR3M,0227_02_2.54
E:S8KLRYLSPX,0228_11_11.18
E:M84I9CPRFV,0227_02_2.03
E:PAIHI3926F,0008_00_G.252
E:XVQ68MENBE,0219_00_G.02
E:A3AACXL93G,0214_01_1.10
E:PFCN8RMV2S-00002,0227_03_3.03
E:1JV5TQXZW9,0227_03_3.14
E:OKKMGQUJ1H,0227_00_G.01
E:BO7T9OPY1L,0227_03_3.14
E:NEARFQ3Y9B,0227_02_2.03
E:LCJBG7FYOM-00001,0201_02_2.06
E:VFKVKD3QXB,0227_02_2.54
E:XRVUD8L4Q5,0001_01_1.276
E:MEKQPN7IKV,0008_-1_B.153
E:P6E3HXXPPU,0227_03_3.29
E:A5H3EO2GNQ,0335_01_1.2
E:P6E3HXXPPU-00001,0335_03_3.4
E:6B8XK639LG,0228_07_7.18
E:OCDMYFHXH2-00001,0001_01_1.264
E:MSD1AHTLGF-1,0201_00_G.05
E:BR34W68X3R,0003_00_G.01
E:EWQPSQHF6E,0227_02_2.39
E:8JMECS4YEH,0227_02_2.39
E:SYHF9OTA6P,0214_01_1.01
E:6GGJT5QP9Y-00002,0335_01_1.3
E:B2BWQJT98N,0214_00_G.22
E:Y4NLPGIOW5,0008_00_G.252
E:FYPU7EPR4A,0003_00_G.04
E:UMOIEK9YIT,0214_00_G.02
E:6TJJI33975,0227_00_G.04
E:23PK1Q3ZFC,0003_00_G.04
E:O5ZHCX2426,0227_00_G.02
E:3UC9ZHVOTE,0001_02_2.349
E:65RTDTNIHP,0229_01_1.B
E:93VYGQZTOH,0227_03_3.39
E:PRRJVHUV2T,0001_01_1.265
E:5UGYEYBHNC,0450_03_3.35
E:USO8HCYBUM,0227_03_3.54
E:842BZOWM7K,0003_01_1.01
E:5SJNWT8JX2,0201_02_2.07
E:XCSTMJSEYZ,0227_02_2.14
E:ML3SBTIZ2L,0214_00_G.22
E:CYHCGFD92B,0214_01_1.10
E:S878BB9XDW,0227_03_3.39
E:5GZ67X7WSB,0113_01M_01M.19
E:25JM3KH1X6,0251_01_1.02
E:MSD1AHTLGF-11,0103_01_1.B04
E:92QUPZAG5K,0228_11_11.18
E:C6ZD8ZOCEV,0227_02_2.54
E:UAH1V4PYVF,0254_01_1.04
E:6ENK9NJXN5,0003_00_G.03
E:5SUMYQB7U9,0112_-1_B.06
E:OI8HRKK8EU,0227_03_3.29
E:5R9NZNSWGB,0251_01_1.02
E:7CXDTD8B6E,0227_00_G.01
E:KHZCZHA6TC,0335_01_1.4
E:1PNB62JOS3,0228_-1_LG.08
E:KHT9ZXYYD4,0422_J_J.05
E:T4ERNQ75SR,0227_00_G.06
E:PEU8MOEN7R,0214_00_G.02
E:TW39EPY3DC,0228_11_11.18
E:TCRDKGZUBZ-00001,0227_00_G.01
E:8DN91IF2CC,0227_02_2.14
E:M3V1B1B75D,0335_03_3.2
E:ISN3ZHCOHM,0227_00_G.01
E:9FSPOIT2RB,0214_01_1.01
E:8FDAFCMNGQ,0227_03_3.14
E:4VX752RK67,0003_00_G.03
E:ZA8S7VEKPT,0227_03_3.39
E:ZUETMBU2SL,0251_01_1.02
E:L8HEVMOAOW,0214_00_G.02
E:VDRKXDHZ9I,0228_01_1.01
E:XCQPMLL984,0227_02_2.03
E:VNIHZLP2RG,0113_00_G.204
E:6LNS1J8DXJ-00001,0227_03_3.30
E:NONAFR1HSF,0201_02_2.14
E:OGN1SDVGW5,0214_00_G.23
E:ED55ZYNYZH,0209_01_1.21
E:HJ7NB98Y7H,0229_01_1.C
E:YETYPRTIEA,0227_00_G.06
E:Z91DNM9TJ2,0201_02_2.14
E:F9FOZNAUBZ,0214_00_G.22
E:EHGQNK3C8D,0201_01_1.01
E:8GOT13EQ3A,0227_00_G.06
E:SBL2H2B8DJ,0103_01_1.B19
E:R7DEPTZ5M6,0228_01_1.18
E:G9WKGE3SPT,0201_02_2.12
E:9ULXTSIJ8V,0335_00_G.09
E:6Y474MLUFZ,0227_02_2.39
E:RJ72QXL9V4-00001,0335_02_2.18
E:W8WGZJMVTT,0003_00_G.01
E:C3AM6MU5Z7,0214_00_G.22
E:PC6GZ3I82S,0113_01M_01M.19
E:6PEJ41H44O,0228_07_7.18
E:FNJ92IXP27,0228_-1_LG.08
E:HJ9VJ3ZFGO,0227_03_3.14
E:KW6LNZGVCH,0201_02_2.06
E:M2JTIDPAGS,0229_01_1.C
E:PFCN8RMV2S-00001,0227_03_3.03
E:T2V7MOV7IA,0227_00_G.03
E:J9ZQG214G6,0103_01_1.B10
E:IE3VWIR5UG,0227_00_G.02
E:TUZ8UZSD3W,0227_02_2.03
E:4UO7WTPKY8,0227_00_G.04
E:6SB83V4YXT,0201_02_2.14
E:9VRD4TTOP4,0227_03_3.03
E:RLI6DIJ2DL,0214_01_1.01
E:DUVK75QW76,0228_07_7.18
E:N22XQL2VJ3,0227_02_2.39
E:8NLLSXLAFX,0227_00_G.04
E:PFM9I8JRAY-00002,0001_01_1.273
E:23TPQCKXT2,0001_01_1.273
E:6OR8IA1Y1T,0228_01_1.01
E:BD5HQJRUVS,0001_01_1.274
E:22NSVOO2WA,0228_-1_LG.10
E:I5AP4HEABB,0251_01_1.01
E:C6HTKBW4PK,0311_02_2.13
E:OOSSN57XTN,0227_02_2.29
E:99SIB3SR9Q,0311_04_4.08
E:6QDP7MINJC,0228_01_1.01
E:NDMETK91A6-00001,0254_01_1.08
E:WODRUXFTMT,0003_00_G.04
E:U76U3I74IB,0227_00_G.05
E:875GBC4U9U,0227_03_3.03
E:BPVGRIOFVH,0103_01_1.B19
E:S5I4QS2UC6,0227_03_3.14
E:JYYODA4WKJ,0003_01_1.01
E:P2N3FOMGSB,0214_01_1.10
E:VS5X3SMSYR,0227_02_2.39
E:44PUXH87W5-00001,0229_01_1.C
E:LUTX98SY3O,0227_02_2.29
E:79KO8OFI2X-00003,0335_04_4.1
E:1C1MCIY4FU,0214_01_1.10
E:4AGHYXTY43,0228_07_7.18
E:JVKBMC2J9A,0001_00_G.159
E:SFETBDQZYL,0227_03_3.54
E:ESUXBDOSG8,0227_00_G.01
E:WFKMQ7SO37,0227_00_G.04
E:19G1T327KS,0311_02_2.13
E:NOD1T5LVIJ,0311_02_2.05
E:JL4ZTJPUKI,0214_00_G.23
E:HQN8R8DZPZ,0003_01_1.05
E:SIQGFE6HIK,0254_01_1.01
E:DXSZ8J1LIS,0613_06_6.6201
E:JSJ4PA2TT1,0228_02_2.18
E:H88EDVE3VN,0228_11_11.18
E:KVX7573YOU-00001-00001,0613_02_2.3905
E:VJ2HTWOGMJ-00001,0112_-1_B.01
E:31VVVOOV5X,0227_00_G.02
E:F8PP2IWJU1,0112_-1_B.02
E:N98GJ6OX7O-00003,0654_-1_LG.15
E:75PK3HIPDI,0003_01_1.04
E:NWX9Z7KLB2,0613_01_1.1501
E:DW4QDX91V5,0252_02_2.2
E:7YALB8L8DV,0227_03_3.29
E:25H9FABXKU,0003_01_1.05
E:I34ORHWT6Z,0103_01_1.B04
E:O1WLIX1CXA,0214_01_1.01
E:49L7GUVVB6,0228_-1_LG.09
E:VMQMT6AIEH,0227_02_2.30
E:K8L5T591BF,0227_03_3.14
E:QXSE3OCJO2,0639_02_2.07
E:4Z5PPIKPAI,0450_03_3.52
E:82UDALJM1P,0227_03_3.14
E:N98GJ6OX7O-00003-00001,0654_00_G.31
E:9NFAS83VFM,0113_01M_01M.474
E:MSD1AHTLGF-3,0103_01_1.B19
E:8LL2CVY51P,0214_01_1.10
E:LUTX98SY3O-00001,0201_02_2.06
E:O71PJKCJ5K,0214_01_1.01
E:CEJHT7GYCR,0103_01_1.B19
E:SBYJ8HMW2G,0003_00_G.03
E:Z3B5U5VB7T,0113_00_G.09
E:M4ITV51ON2,0227_02_2.54
E:WG6CIX4MJL,0227_03_3.29
E:S7SWPQ4YYO,0335_00_G.17
E:9YTXU6ZENC,0003_00_G.01
E:RUWOHI1MA4,0227_03_3.54
E:OCYDBUEB8M,0112_-1_B.01
E:AFK2G7HVYX,0227_02_2.03
E:LDY2XV37CW,0210_00_G.04
E:G4GFQBJ6AT-00003,0613_05_5.5328
E:O13B3EPWHN-00003,0613_01_1.1501
E:RCSLYG3NVA,0613_05_5.5326
E:HJ3Q74QTIF,0639_02_2.07
E:LTYCLSRHUK-00002,0639_02_2.03
E:OXU4KT57FG,0613_02_2.3902
E:QGA6XVHWBB-00005,0639_02_2.03
E:IXFFHCQUZL,0613_05_5.5205
E:HGCJ4G9Z4T-00002,0639_02_2.03
E:C7YLCF9OO3-00001,0613_03_3.3217
E:HRMDHW338C-00005,0639_02_2.03
E:RDAXWMI93I-00001,0639_02_2.03
E:JIJM4AFTK5-00001,0613_02_2.3905
E:LORWYM62BR-00002,0639_02_2.07
E:26SJB81OFE-00001,0613_02_2.3908
E:22FTFO7E7L,0613_01_1.1206C
E:J2WGC1CVUV-00003,0639_02_2.03
E:LTYCLSRHUK-00007,0639_02_2.03
E:Y5WT3CX314-00001,0613_01_1.1206C
E:9KNNSPBLAV-00003,0654_-1_LG.12
E:VMDVU2RU8D-00005,0210_00_G.04
E:WNLYSB2K33-00003,0639_02_2.03
E:9KNNSPBLAV-00001,0654_-1_LG.12
E:372A133V5Q-00003,0639_02_2.03
E:AIYOHYMUZW-00001,0639_02_2.03
E:8MAW7U7COJ,0654_01_1.20
E:3JFQFFI68E,0613_05_5.5205
E:8LXC2FZ8FK,0639_02_2.03
E:TYGWOKGJGH,0654_01_1.20
E:SMNW5R2Q6Z,0719_00_G.100
E:IDPTDP7I1D-00002,0613_03_3.3217
E:REF94MTGRE-00001,0654_00_G.26
E:JWP8VDWNRV,0613_01_1.1501
E:T9SCKPBSHN-00003,0654_00_G.09
E:KDSKDQGCEJ,0639_02_2.06
E:UZSJM2KDYD-00005,0613_03_3.3217
E:8S1BCK7H93-00004,0639_02_2.03
E:HRMDHW338C-00007,0639_02_2.03
E:XGG5OIAQQN,0639_01_1.14
E:2S21W3KL8W-00007,0639_02_2.03
E:WMWE2U27PC,0613_01_1.1206C
E:GJQMZQGJCE,0613_03_3.3217
E:3TBAJE9RVV-00003,0639_02_2.03
E:QGA6XVHWBB-00002,0639_02_2.03
E:FOEJG7GQ4Z-00002,0639_00_G.02
E:WP77QY9J15,0613_05_5.5328
E:WNLYSB2K33-00001,0639_02_2.03
E:LTYCLSRHUK-00005,0639_02_2.03
E:P3RRZBYOAO,0613_01_1.1501
E:1OGRS4U2FS-00006,0639_02_2.03
E:SW37OVIT64,0613_05_5.5205
E:WBJ5VK5B3Z-00002,0613_04_4.4325C
E:2S21W3KL8W-00004,0639_02_2.03
E:P3RRZBYOAO-00001,0613_01_1.1501
E:GBYTVVI68X-00002,0613_01_1.1206C
E:4E2UMD7Y5A-00003,0613_01_1.1501
E:N51VA1ZKIR-00003,0654_-1_LG.12
E:4E2UMD7Y5A-00002,0613_01_1.1501
E:32VIQIFNPU,0613_01_1.1206C
E:9HZK6DQXWJ-00002,0639_02_2.03
E:XEV8HVGGQU-00003,0613_01_1.1206C
E:U1ESV62MXT-00003,0639_02_2.03
E:EQHPWB1K13-00001-00001,0654_-1_LG.12
E:OCBQTP4Z59-00004,0450_03_3.32
E:FOEJG7GQ4Z-00008,0639_00_G.02
E:T9SCKPBSHN,0654_00_G.09
E:CR7Z7U6FZ4,0639_02_2.03
E:XHPA95JVHP,0639_02_2.03
E:MQAX3FAIU1-00001,0613_05_5.5205
E:P8BNFF327B-00002,0613_04_4.4325C
E:2OEMYJUIT5,0113_00_G.07
E:YMAE3KUH5K,0300_00_NG.02
E:2KGC8R4XBL,0422_J_J.03
E:13UI7MSFTK,0113_01_1.425
E:Q2798O933Q,0335_02_2.1
E:3X5ZRMK6TL-00002,0639_02_2.03
E:RC1EEG669P,0113_01M_01M.469
E:JWP8VDWNRV-00002,0613_01_1.1501
E:1LZA9BQI7U-00026,0591_-1_B1.08
E:ADPM622D48,0113_00_G.202B
E:Y9KH4W8YYD-00001,0639_-1_B.01
E:WLWZ6YBC1H,0639_02_2.03
E:O58NK45VWA-00002,0639_02_2.03
E:EXXHRLMUIK,0613_03_3.3217
E:GBYTVVI68X-00003,0613_01_1.1206C
E:HN6UKQ2HDW-00002,0113_00_G.07
E:P9A9K2AX48-00003,0639_02_2.03
E:D8Z192GHYJ-00004,0639_02_2.03
E:P9W3ZLPQEI-00001,0613_05_5.5327
E:LR7WR9SFB7-00005,0639_00_G.02
E:8FNL1XQ3FG-00001,0613_05_5.5327
E:F9UO5HLD2J,0613_05_5.5205
E:HGI6OHEHV4-00001,0613_03_3.3211
E:3ZXZN5XREB-00002,0613_03_3.3217
E:QZNFYHRQAU,0613_05_5.5327
E:7DVTPHFHXH-00002,0639_02_2.03
E:372A133V5Q-00009,0639_02_2.03
E:AIYOHYMUZW-00009,0639_02_2.03
E:P9XWB1EKTY-00004,0654_00_G.07
E:246JM4JFES-00001,0613_02_2.3905
E:UJXLK3L1JT,0613_02_2.3902
E:P9W3ZLPQEI,0613_05_5.5327
E:2ITC7MED3Z-00006,0613_03_3.3217
E:V6LG42RJDR-00002,0613_01_1.1206C
E:PRJMPXXMWZ-00002,0639_02_2.03
E:RWATW7GPK1-00005,0639_02_2.03
E:JJZW8I7K3K-00002,0639_02_2.06
E:P9XWB1EKTY-00002,0654_00_G.07
E:CK53EB9I7A-00002,0613_04_4.4325C
E:N819TNMS84-00002,0613_01_1.1501
E:9OI2EBE2RR-00003,0613_03_3.3217
E:EQHPWB1K13-00004-00001,0654_-1_LG.12
E:PNJ1357O57,0654_00_G.32
E:MDQYVK75ZU-00001,0613_05_5.5205
E:CJKI61LSAV,0001_01_1.275
E:Y5WT3CX314-00002,0613_01_1.1206C
E:BSS2JTL6RT-00001,0654_00_G.26
E:7DVTPHFHXH-00003,0639_02_2.03
E:DIGNWFFYVF,0639_02_2.06
E:6VTFZ3WAD9-00001,0613_04_4.4325C
E:191W4NNHGC-00001,0654_-1_LG.12
E:Y67UK7OF5Y-00003,0613_01_1.1206C
E:CWGXZM88DK,0639_02_2.03
E:ETE3OACSHV,0613_05_5.5327
E:NNB36UU7AQ,0613_02_2.3905
E:PCKM4ZVD76-00003,0613_01_1.1501
E:XTC39FZFNW,0208_00_G.8
E:ZKWIG58ZHJ-00001,0613_05_5.5205
E:9T68TPRCSV,0613_02_2.3908
E:O58NK45VWA-00007,0639_02_2.03
E:CYG5HAP9SJ-00001,0612_01_1.02
E:THWS2CJJJ3-00001,0613_01_1.1501
E:C8YACJ7ITS-00002,0654_00_G.09
E:1LZA9BQI7U-00012,0591_-1_B1.06
E:3X5ZRMK6TL,0639_02_2.03
E:5UNTYY26D7-00001,0613_05_5.5326
E:RCSLYG3NVA-00001-00003,0613_01_1.1501
E:CIIQHFLFOS,0113_01M_01M.473
E:1LZA9BQI7U-00003,0551_-1_LG49
E:TWYWBK2W3F-00002,0613_01_1.1206C
E:M1BNZ2IFJ3-00002-00001,0613_03_3.3217
E:WRJJZ46ASR,0113_01_1.416
E:EXXHRLMUIK-00002,0613_03_3.3217
E:UMZXYFJ2DR,0719_00_G.100
E:1LZA9BQI7U-00025,0551_00_G30
E:THEC6K53DP,0113_00_G.202B
E:4E2UMD7Y5A-00001-00001,0613_05_5.5326
E:O13B3EPWHN-00002,0613_01_1.1501
E:3TBAJE9RVV-00002,0639_02_2.03
E:3X5ZRMK6TL-00009,0639_02_2.03
E:XE6JVT373G-00002,0654_00_G.07
E:D8Z192GHYJ-00003,0639_02_2.03
E:VM9MVH89NR-00002,0613_02_2.3905
E:MQAX3FAIU1,0613_05_5.5205
E:U1ESV62MXT-00007,0639_02_2.03
E:D8Z192GHYJ-00005,0639_02_2.03
E:4E2UMD7Y5A,0613_01_1.1501
E:5N1LEY4TOQ-00002,0613_01_1.1206C
E:IIS14OSH11-00002,0639_02_2.03
E:SZJ87B786L,0654_00_G.09
E:6S8P62I8QA-00005,0654_00_G.07
E:VW5DYXDZ4X-00001,0613_04_4.4325C
E:9KNNSPBLAV-00004,0654_-1_LG.12
E:QQ1YCPJJQ2-00003,0613_01_1.1206C
E:HRKLHZEHYR,0613_05_5.5205
E:67CY78G5MW-00002,0613_05_5.5205
E:DI94O9JAIW-00001-00001,0613_01_1.1206C
E:6K1LWIWN4I,0335_02_2.14
E:X7LOB5WRD5-00003,0654_00_G.09
E:1OGRS4U2FS-00005,0639_02_2.03
E:GJK9IZZCWV-00001,0613_05_5.5205
E:XZQ5ZL337P-00002,0113_01_1.434
E:N819TNMS84,0613_01_1.1501
E:B612DDY63L-00005,0639_02_2.03
E:UKSFHR6OGM,0613_03_3.3211
E:DSW6S3UQUJ,0613_05_5.5205
E:5IFX7THACZ-00001,0654_00_G.09
E:2ITC7MED3Z-00004,0613_03_3.3217
E:ZOH41XJKCS-00003,0654_00_G.07
E:X7LOB5WRD5,0654_00_G.09
E:C7YLCF9OO3-00003,0613_03_3.3217
E:O87D8XVPLQ-00001,0639_02_2.03
E:ZCF7L1MCSM,0613_02_2.3902
E:1YYY5SRYKU,0113_00_G.205
E:CR7Z7U6FZ4-00006,0639_02_2.03
E:VHBFE7VEQ6-00002,0613_03_3.3212
E:HGCJ4G9Z4T-00006,0639_02_2.03
E:YIW1S2WXLT,0613_01_1.1206C
E:T8OPBCT38S,0613_01_1.1206C
E:QA4NE98N9K,0103_01_1.B10
E:372A133V5Q-00010,0639_02_2.03
E:ZK6T5EFJQV-00001,0613_02_2.3902
E:VXF9FZX6LI,0613_02_2.3908
E:RDAXWMI93I-00003,0639_02_2.03
E:1LZA9BQI7U-00016,0551_01_1.26
E:P3RRZBYOAO-00003,0613_01_1.1501
E:LBGGPSG3ID,0613_03_3.3217
E:N98GJ6OX7O-00002,0654_-1_LG.15
E:OG94JK1UI5-00003,0613_03_3.3212
E:AX9JFUKESO,0613_01_1.1501
E:N51VA1ZKIR,0654_-1_LG.12
E:1PCDWPTMCK,0613_05_5.5326
E:HCFL8N2EJH-00002,0613_03_3.3217
E:3CJ8TL6GZP,0613_05_5.5328
E:7YHUAS3JK8-00001,0613_02_2.3908
E:15X66MLLOA,0335_03_3.3
E:1E9LREGSH8,0113_01_1.42
E:EXXHRLMUIK-00001,0613_03_3.3217
E:EO8OT8E763-00007,0639_02_2.03
E:ONXNR27RI6,0613_05_5.5327
E:P9A9K2AX48-00006,0639_02_2.03
E:N51VA1ZKIR-00002,0654_-1_LG.12
E:JL1CW5E2WA,0113_01_1.434
E:GJQMZQGJCE-00001,0613_03_3.3217
E:RB6C9PITHS,0632_00_G.024
E:P31JKD6916,0613_02_2.3908
E:9LSVHDOOPA,0613_03_3.3211
E:77R33T6ZN7-00001,0639_02_2.03
E:K9ZW1XHPT7-00004,0613_03_3.3217
E:O99N7CHHX5,0613_01_1.1206C
E:4JFLPV8WN9,0613_02_2.3905
E:WL7BYWYQV4,0613_05_5.5205
E:33MFAA6669,0639_02_2.03
E:LR7WR9SFB7,0639_00_G.02
E:W3UIF55ZZE-00001,0613_04_4.4325C
E:67UECXRMJF-00005,0613_02_2.3905
E:RDAXWMI93I-00005,0639_02_2.03
E:BSS2JTL6RT-00003,0654_00_G.26
E:IIS14OSH11-00004,0639_02_2.03
E:LC9KEZ1PZV,0613_02_2.3908
E:HRMDHW338C-00004,0639_02_2.03
E:QYY35FX2FN,0335_00_G.10
E:8C626AD8YQ-00001,0613_02_2.3902
E:KXRUWVA4SJ,0613_04_4.4325C
E:91JZBGM3XS,0613_05_5.5327
E:J2WGC1CVUV-00005-00001,0639_02_2.03
E:RLEKARSUZ2,0612_07_7.15
E:2ITC7MED3Z-00005,0613_03_3.3217
E:5LYAIZLM34-00004,0613_03_3.3217
E:D8Z192GHYJ-00002,0639_02_2.03
E:9SUB53PNZ6,0613_03_3.3217
E:XEPA6NPF4K,0228_03_3.01
E:WBJ5VK5B3Z-00001,0613_04_4.4325C
E:VH72L3DQVF-00001,0654_00_G.09
E:BSS2JTL6RT-00002,0654_00_G.26
E:LTYCLSRHUK-00003,0639_02_2.03
E:26SJB81OFE,0613_02_2.3908
E:QGA6XVHWBB-00008,0639_02_2.03
E:P9A9K2AX48-00001,0639_02_2.03
E:U1ESV62MXT,0639_02_2.03
E:JP1EWPU7KT,0639_01_1.14
E:Y67UK7OF5Y-00002,0613_01_1.1206C
E:M312WZG1I2,0613_05_5.5205
E:IX19H7B8PS-00001,0613_05_5.5205
E:WXPL3Q1KVG,0613_01_1.1206C
E:LPYD7JYFDC-00003,0654_00_G.09
E:4SWQG3T6YX-00001,0613_05_5.5205
E:22FTFO7E7L-00003,0613_01_1.1206C
E:RWATW7GPK1-00006,0639_02_2.03
E:PKHI9N9MAM-00002,0613_04_4.4325C
E:H1PGOF2IOU,0613_01_1.1206C
E:2S21W3KL8W-00006,0639_02_2.03
E:XTFHH89LH6-00001,0613_01_1.1501
E:GBYTVVI68X,0613_01_1.1206C
E:1LZA9BQI7U-00017,0551_00_G43
E:TMPJWN7XB5,0639_-1_B.01
E:PIO7QZ8T73-00001,0639_02_2.03
E:HGCJ4G9Z4T-00004,0639_02_2.03
E:ZNRFXR1EVF-00001,0654_00_G.07
E:UONIHDTOFJ,0335_02_2.2
E:DO78TGWLGF-00003,0654_00_G.09
E:UZSJM2KDYD,0613_03_3.3217
E:VUHZ7CFS66-00001,0632_00_G.69
E:1OGRS4U2FS-00004,0639_02_2.03
E:AIYOHYMUZW-00010,0639_02_2.03
E:67UECXRMJF-00004,0613_02_2.3905
E:J2WGC1CVUV-00005,0639_02_2.03
E:HGI6OHEHV4-00004,0613_05_5.5205
E:1LZA9BQI7U-00011,0558_02_2.2
E:OG94JK1UI5,0613_03_3.3211
E:HRMDHW338C-00001,0639_02_2.03
E:Q84PO69PRN,0335_05_5.3
E:1DG8VMVLGR,0131_04_4.07
E:5HONHYPLOL-00001-00001,0613_05_5.5205
E:F1U81OBAVD-00001,0613_06_6.6206
E:NYO5I2JI4K,0613_02_2.3908
E:9N5ZRV7W85,0613_05_5.5327
E:6C6W6933WW-00003,0613_05_5.5205
E:VUHZ7CFS66,0632_00_G.69
E:8S1BCK7H93,0639_02_2.03
E:JW17B4CM34,0639_02_2.03
E:EM1A8FQ11L-00001,0613_02_2.3908
E:Y1YK7YKZB6,0613_05_5.5326
E:M91POSTFGZ-00001,0613_02_2.3908
E:JJZW8I7K3K-00001,0639_02_2.06
E:22FTFO7E7L-00002,0613_01_1.1206C
E:IIS14OSH11-00006,0639_02_2.03
E:9OI2EBE2RR-00002,0613_03_3.3217
E:O9DACY72ER-00002,0613_01_1.1206C
E:YLWG5JYNSR,0639_-1_B.01
E:C989QD3358,0335_04_4.1
E:GLRP7ESFWU,0654_01_1.19
E:8S1BCK7H93-00009,0639_02_2.03
E:RG9W4QOW6J-00003,0654_00_G.09
E:8S1BCK7H93-00010,0639_02_2.03
E:Y67UK7OF5Y-00001,0613_01_1.1206C
E:33VUI89896,0613_05_5.5326
E:1LZA9BQI7U,0551_00_G21
E:1PVIBFVKLQ,0654_-1_LG.12
E:PJZRG42E7G,0613_05_5.5205
E:RLEKARSUZ2-00001,0612_07_7.15
E:C7YLCF9OO3,0613_03_3.3217
E:5LYAIZLM34,0613_03_3.3217
E:5LYAIZLM34-00005,0613_03_3.3217
E:NB29211MXQ,0228_03_3.01
E:SZJ87B786L-00001,0654_00_G.09
E:GJT71QBD71,0639_02_2.03
E:QQ1YCPJJQ2-00002,0613_01_1.1206C
E:T9SCKPBSHN-00001,0654_00_G.09
E:2X6EKKKD11,0639_02_2.06
E:O9DACY72ER-00003,0613_01_1.1206C
E:VI5RHQ5UAG-00001,0613_02_2.3905
E:RDAXWMI93I-00010,0639_02_2.03
E:JIJM4AFTK5,0613_02_2.3905
E:DSW6S3UQUJ-00002,0613_05_5.5205
E:VD1LT5SLMF,0639_01_1.14
E:1LZA9BQI7U-00008,0551_00_G28
E:42AMORFEWG-00004,0613_01_1.1501
E:VM9MVH89NR-00001,0613_02_2.3905
E:X7LOB5WRD5-00001,0654_00_G.09
E:TWYWBK2W3F-00001,0613_01_1.1206C
E:7DVTPHFHXH,0639_02_2.03
E:ZOH41XJKCS-00004,0654_00_G.07
E:N51VA1ZKIR-00004,0654_-1_LG.12
E:VNY4UM6K1M-00002,0613_05_5.5205
E:368W2PFPWU,2701_01_FU224
E:U6ZIX4ZSRR,0613_05_5.5326
E:K54ES79EWC,0254_01_1.10
E:3HEL1PJLAY-00001,0613_01_1.1206C
E:YYBFZIUKCZ-00001,0654_00_G.05
E:F1U81OBAVD,0613_05_5.5328
E:WL7BYWYQV4-00001,0613_05_5.5205
E:HGCJ4G9Z4T-00007,0639_02_2.03
E:PA3D4N6KZQ,0613_05_5.5205
E:G4GFQBJ6AT,0613_01_1.1501
E:3ZXZN5XREB-00001,0613_03_3.3217
E:RDAXWMI93I,0639_02_2.03
E:Y5WT3CX314-00003,0613_01_1.1206C
E:P9XWB1EKTY-00003,0654_00_G.07
E:6S8P62I8QA-00001,0654_00_G.07
E:XDN5VMXEB4-00001,0639_01_1.14
E:9HZK6DQXWJ-00001,0639_02_2.03
E:72CSHPT6LW,0613_05_5.5326
E:YYBFZIUKCZ,0613_05_5.5328
E:HN6UKQ2HDW-00001,0450_02_2.35
E:HY6BP4PQBA,0613_01_1.1206C
E:RWATW7GPK1-00001,0639_02_2.03
E:KO98GYT42W,0613_02_2.3908
E:1OGRS4U2FS-00002,0639_02_2.03
E:BI8NW9LHCH-00001,0654_00_G.07
E:YNQ5N3T325,0252_01_1.2
E:EQHPWB1K13-00005-00001,0654_-1_LG.12
E:9NOSAWFWCR-00001,0612_01_1.02
E:GBOEUF8FM5-00001,0612_01_1.02
E:BI8NW9LHCH-00005,0654_00_G.07
E:UYI3LZ5FSI,0639_01_1.14
E:JO3YNN93Q8-00004,0613_03_3.3217
E:EEI9YARABG,0613_01_1.1206C
